,order_id,customer_id,amount,created_at
27289,1940760068231,cus_12097,8.9,2020-01-11 08:24:13+00:00
27290,1940759969927,cus_22641,8.9,2020-01-11 08:24:07+00:00
27291,1940759904391,cus_1178,9.55,2020-01-11 08:24:00+00:00
27292,1940759838855,cus_22639,8.9,2020-01-11 08:23:54+00:00
27293,1940759773319,cus_22638,19.9,2020-01-11 08:23:48+00:00
27294,1940759675015,cus_22637,19.9,2020-01-11 08:23:43+00:00
27295,1940759609479,cus_22636,8.9,2020-01-11 08:23:37+00:00
27296,1940759478407,cus_22635,9.59,2020-01-11 08:23:31+00:00
27297,1940759314567,cus_22634,8.9,2020-01-11 08:23:25+00:00
27298,1940759281799,cus_12039,8.9,2020-01-11 08:23:19+00:00
27299,1940759183495,cus_22632,19.9,2020-01-11 08:23:12+00:00
27300,1940759085191,cus_22631,15.53,2020-01-11 08:23:06+00:00
27301,1940759019655,cus_13383,8.9,2020-01-11 08:22:58+00:00
27302,1940758986887,cus_22629,8.9,2020-01-11 08:22:51+00:00
27303,1940758921351,cus_22628,6.9,2020-01-11 08:22:44+00:00
27304,1940758888583,cus_22627,15.9,2020-01-11 08:22:39+00:00
27305,1940758790279,cus_15038,25.9,2020-01-11 08:22:32+00:00
27306,1940758691975,cus_2668,8.9,2020-01-11 08:22:26+00:00
27307,1940758626439,cus_22624,19.9,2020-01-11 08:22:19+00:00
27308,1940758593671,cus_22623,19.9,2020-01-11 08:22:12+00:00
27309,1940758560903,cus_19132,8.9,2020-01-11 08:22:05+00:00
27310,1940758495367,cus_22621,9.59,2020-01-11 08:21:59+00:00
27311,1940758462599,cus_22620,8.9,2020-01-11 08:21:54+00:00
27312,1940758429831,cus_22619,8.9,2020-01-11 08:21:48+00:00
27313,1940758364295,cus_22618,8.9,2020-01-11 08:21:40+00:00
27314,1940758298759,cus_13721,8.9,2020-01-11 08:21:35+00:00
27315,1940758233223,cus_8233,8.9,2020-01-11 08:21:30+00:00
27316,1940758134919,cus_22615,8.9,2020-01-11 08:21:22+00:00
27317,1940758036615,cus_22614,19.9,2020-01-11 08:21:16+00:00
27318,1940758003847,cus_22613,8.9,2020-01-11 08:21:10+00:00
27319,1940757938311,cus_22612,8.9,2020-01-11 08:21:04+00:00
27320,1940757872775,cus_22611,8.9,2020-01-11 08:20:59+00:00
27321,1940757774471,cus_22610,21.44,2020-01-11 08:20:51+00:00
27322,1940757708935,cus_13099,21.44,2020-01-11 08:20:45+00:00
27323,1940757577863,cus_22608,8.9,2020-01-11 08:20:39+00:00
27324,1940757512327,cus_22607,9.9,2020-01-11 08:20:32+00:00
27325,1940757414023,cus_22606,21.34,2020-01-11 08:20:26+00:00
27326,1940757282951,cus_22605,8.9,2020-01-11 08:20:19+00:00
27327,1940757217415,cus_22604,8.9,2020-01-11 08:20:14+00:00
27328,1940757151879,cus_16643,19.9,2020-01-11 08:20:07+00:00
27329,1940757086343,cus_22602,8.9,2020-01-11 08:20:00+00:00
27330,1940757053575,cus_22601,9.55,2020-01-11 08:19:54+00:00
27331,1940757020807,cus_22600,9.55,2020-01-11 08:19:48+00:00
27332,1940756824199,cus_22599,28.8,2020-01-11 08:19:41+00:00
27333,1940756758663,cus_22598,15.53,2020-01-11 08:19:36+00:00
27334,1940756660359,cus_22597,38.41,2020-01-11 08:19:35+00:00
27335,1940756562055,cus_22596,19.9,2020-01-11 08:19:29+00:00
27336,1940756529287,cus_22595,8.9,2020-01-11 08:19:24+00:00
27337,1940756398215,cus_22594,25.9,2020-01-11 08:19:18+00:00
27338,1940756365447,cus_22593,8.9,2020-01-11 08:19:11+00:00
27339,1940756267143,cus_2153,8.9,2020-01-11 08:19:04+00:00
27340,1940756168839,cus_22591,19.9,2020-01-11 08:18:58+00:00
27341,1940756103303,cus_22590,19.9,2020-01-11 08:18:51+00:00
27342,1940756070535,cus_22589,8.9,2020-01-11 08:18:45+00:00
27343,1940756004999,cus_22588,19.9,2020-01-11 08:18:40+00:00
27344,1940755873927,cus_22587,21.34,2020-01-11 08:18:33+00:00
27345,1940755841159,cus_22586,19.9,2020-01-11 08:18:25+00:00
27346,1940755710087,cus_22585,19.9,2020-01-11 08:18:11+00:00
27347,1940755677319,cus_22584,19.9,2020-01-11 08:18:06+00:00
27348,1940755579015,cus_22583,19.9,2020-01-11 08:18:00+00:00
27349,1940755513479,cus_22582,8.9,2020-01-11 08:17:55+00:00
27350,1940755480711,cus_22581,21.34,2020-01-11 08:17:49+00:00
27351,1940755447943,cus_1117,9.55,2020-01-11 08:17:43+00:00
27352,1940755382407,cus_22579,8.9,2020-01-11 08:17:37+00:00
27353,1940755316871,cus_2509,19.9,2020-01-11 08:17:31+00:00
27354,1940755251335,cus_7347,25.9,2020-01-11 08:17:25+00:00
27355,1940755120263,cus_21589,19.9,2020-01-11 08:17:18+00:00
27356,1940755054727,cus_22575,19.9,2020-01-11 08:17:12+00:00
27357,1940754989191,cus_22574,21.34,2020-01-11 08:17:07+00:00
27358,1940754890887,cus_12454,8.9,2020-01-11 08:17:01+00:00
27359,1940754858119,cus_22561,6.45,2020-01-11 08:14:04+00:00
27360,1940754858119,cus_22561,6.45,2020-01-11 08:16:57+00:00
27361,1940754792583,cus_22572,8.9,2020-01-11 08:16:54+00:00
27362,1940754727047,cus_22571,19.9,2020-01-11 08:16:46+00:00
27363,1940754628743,cus_22570,25.9,2020-01-11 08:16:40+00:00
27364,1940754563207,cus_22569,8.9,2020-01-11 08:16:34+00:00
27365,1940754530439,cus_7333,9.55,2020-01-11 08:16:26+00:00
27366,1940754464903,cus_22567,21.54,2020-01-11 08:16:19+00:00
27367,1940754366599,cus_22566,19.9,2020-01-11 08:16:13+00:00
27368,1940754301063,cus_9943,19.9,2020-01-11 08:16:03+00:00
27369,1940754268295,cus_22564,19.9,2020-01-11 08:15:56+00:00
27370,1940754202759,cus_22563,19.9,2020-01-11 08:15:48+00:00
27371,1940754137223,cus_22562,19.99,2020-01-11 08:15:41+00:00
27372,1940745453703,cus_9477,12.95,2020-01-11 07:54:36+00:00
27373,1940745420935,cus_22559,9.49,2020-01-11 07:54:35+00:00
27374,1940726939783,cus_22558,19.9,2020-01-11 07:13:30+00:00
27375,1940726415495,cus_22557,26.59,2020-01-11 07:12:07+00:00
27376,1940719108231,cus_22556,34.5,2020-01-11 06:54:43+00:00
27377,1940716617863,cus_22555,12.84,2020-01-11 06:49:32+00:00
27378,1940709638279,cus_22554,9.52,2020-01-11 06:34:32+00:00
27379,1940702724231,cus_9835,9.6,2020-01-11 06:14:33+00:00
27380,1940697415815,cus_2349,9.59,2020-01-11 05:59:31+00:00
27381,1940693581959,cus_22551,12.72,2020-01-11 05:49:31+00:00
27382,1940691845255,cus_22550,9.55,2020-01-11 05:44:31+00:00
27383,1940690665607,cus_22549,57.27,2020-01-11 05:41:23+00:00
27384,1940690010247,cus_4792,9.63,2020-01-11 05:39:35+00:00
27385,1940689977479,cus_22547,9.83,2020-01-11 05:39:33+00:00
27386,1940689944711,cus_22546,19.9,2020-01-11 05:39:31+00:00
27387,1940689944711,cus_22546,19.9,2020-01-13 16:59:12+00:00
27388,1940688896135,cus_13205,32.57,2020-01-11 05:37:03+00:00
27389,1940678934663,cus_22544,69.85,2020-01-11 05:14:51+00:00
27390,1940674740359,cus_22543,9.67,2020-01-11 05:04:31+00:00
27391,1940673953927,cus_20128,59.7,2020-01-11 05:02:49+00:00
27392,1940664680583,cus_22541,9.61,2020-01-11 04:44:31+00:00
27393,1940663533703,cus_22540,28.65,2020-01-11 04:41:27+00:00
27394,1940662616199,cus_22539,9.43,2020-01-11 04:39:30+00:00
27395,1940662616199,cus_22539,9.43,2020-01-13 16:59:14+00:00
27396,1940661764231,cus_22538,28.0,2020-01-11 04:37:52+00:00
27397,1940655636615,cus_22537,49.95,2020-01-11 04:24:57+00:00
27398,1940650459271,cus_22536,8.9,2020-01-11 04:14:29+00:00
27399,1940642955399,cus_22396,9.69,2020-01-11 03:59:28+00:00
27400,1940638761095,cus_22534,21.79,2020-01-11 03:50:35+00:00
27401,1940637155463,cus_22533,12.57,2020-01-11 03:49:28+00:00
27402,1940627259527,cus_22532,55.01,2020-01-11 03:30:28+00:00
27403,1940623655047,cus_22531,9.46,2020-01-11 03:24:28+00:00
27404,1940621230215,cus_22530,9.69,2020-01-11 03:19:28+00:00
27405,1940615397511,cus_17754,9.46,2020-01-11 03:09:27+00:00
27406,1940607041671,cus_22528,9.66,2020-01-11 02:54:27+00:00
27407,1940600062087,cus_22527,7.12,2020-01-11 02:42:21+00:00
27408,1940591083655,cus_22526,30.03,2020-01-11 02:28:25+00:00
27409,1940588953735,cus_22525,21.09,2020-01-11 02:24:26+00:00
27410,1940588953735,cus_22525,21.09,2020-01-13 16:59:17+00:00
27411,1940579516551,cus_22524,19.9,2020-01-11 02:09:07+00:00
27412,1940571848839,cus_22523,33.53,2020-01-11 01:56:00+00:00
27413,1940571160711,cus_22522,9.75,2020-01-11 01:54:30+00:00
27414,1940571095175,cus_22521,11.94,2020-01-11 01:54:29+00:00
27415,1940571062407,cus_22520,38.05,2020-01-11 01:54:27+00:00
27416,1940570538119,cus_15624,27.0,2020-01-11 01:53:29+00:00
27417,1940555956359,cus_22518,9.26,2020-01-11 01:29:27+00:00
27418,1940555923591,cus_9973,9.43,2020-01-11 01:29:25+00:00
27419,1940551827591,cus_22516,19.9,2020-01-11 01:23:04+00:00
27420,1940549664903,cus_1135,9.47,2020-01-11 01:19:24+00:00
27421,1940546584711,cus_22514,21.29,2020-01-11 01:14:26+00:00
27422,1940545667207,cus_22513,9.95,2020-01-11 01:12:44+00:00
27423,1940537639047,cus_22512,11.99,2020-01-11 00:59:21+00:00
27424,1940535214215,cus_22511,8.9,2020-01-11 00:55:47+00:00
27425,1940527513735,cus_9568,9.62,2020-01-11 00:44:24+00:00
27426,1940526301319,cus_22509,6.2,2020-01-11 00:43:04+00:00
27427,1940521287815,cus_7296,19.9,2020-01-11 00:34:26+00:00
27428,1940518109319,cus_22507,9.67,2020-01-11 00:29:24+00:00
27429,1940516208775,cus_5623,19.9,2020-01-11 00:26:53+00:00
27430,1940514996359,cus_15117,9.62,2020-01-11 00:24:23+00:00
27431,1940509065351,cus_13726,35.92,2020-01-11 00:14:28+00:00
27432,1940506378375,cus_19369,11.99,2020-01-11 00:09:22+00:00
27433,1940503724167,cus_8642,28.98,2020-01-11 00:05:37+00:00
27434,1940499857543,cus_17673,21.57,2020-01-10 23:59:20+00:00
27435,1940496547975,cus_22499,44.0,2020-01-10 23:54:20+00:00
27436,1940496056455,cus_22498,8.9,2020-01-10 23:53:29+00:00
27437,1940496023687,cus_1881,32.18,2020-01-10 23:53:18+00:00
27438,1940494549127,cus_3716,25.21,2020-01-10 23:50:49+00:00
27439,1940493566087,cus_3596,9.43,2020-01-10 23:49:21+00:00
27440,1940491796615,cus_22494,9.55,2020-01-10 23:46:25+00:00
27441,1940491534471,cus_22493,19.9,2020-01-10 23:46:12+00:00
27442,1940490190983,cus_10286,8.9,2020-01-10 23:44:21+00:00
27443,1940489109639,cus_22491,20.99,2020-01-10 23:42:49+00:00
27444,1940489044103,cus_22490,11.99,2020-01-10 23:42:47+00:00
27445,1940488618119,cus_22489,37.0,2020-01-10 23:42:03+00:00
27446,1940488388743,cus_22488,28.0,2020-01-10 23:41:49+00:00
27447,1940488257671,cus_22487,34.77,2020-01-10 23:41:25+00:00
27448,1940487143559,cus_22486,9.75,2020-01-10 23:39:20+00:00
27449,1940486258823,cus_11009,30.17,2020-01-10 23:37:41+00:00
27450,1940485505159,cus_22484,20.99,2020-01-10 23:35:47+00:00
27451,1940483965063,cus_15221,30.03,2020-01-10 23:33:03+00:00
27452,1940482949255,cus_22482,20.99,2020-01-10 23:31:13+00:00
27453,1940480032903,cus_22480,42.46,2020-01-10 23:26:55+00:00
27454,1940478591111,cus_22479,9.46,2020-01-10 23:24:24+00:00
27455,1940478558343,cus_17032,9.66,2020-01-10 23:24:22+00:00
27456,1940478492807,cus_22477,21.54,2020-01-10 23:24:20+00:00
27457,1940471611527,cus_2251,8.9,2020-01-10 23:14:21+00:00
27458,1940468793479,cus_10723,16.72,2020-01-10 23:10:01+00:00
27459,1940458209415,cus_22474,9.69,2020-01-10 22:54:19+00:00
27460,1940456210567,cus_2756,124.21,2020-01-10 22:51:26+00:00
27461,1940455719047,cus_22472,8.9,2020-01-10 22:50:40+00:00
27462,1940455424135,cus_22471,8.9,2020-01-10 22:50:08+00:00
27463,1940455063687,cus_22470,17.59,2020-01-10 22:49:36+00:00
27464,1940454899847,cus_22469,9.67,2020-01-10 22:49:18+00:00
27465,1940454736007,cus_22468,8.9,2020-01-10 22:49:07+00:00
27466,1940454375559,cus_22467,19.9,2020-01-10 22:48:30+00:00
27467,1940453621895,cus_22466,49.95,2020-01-10 22:47:41+00:00
27468,1940453425287,cus_22465,19.9,2020-01-10 22:47:25+00:00
27469,1940453228679,cus_22464,8.9,2020-01-10 22:47:09+00:00
27470,1940453130375,cus_22463,8.9,2020-01-10 22:46:59+00:00
27471,1940452933767,cus_7281,19.9,2020-01-10 22:46:34+00:00
27472,1940438679687,cus_18191,8.9,2020-01-10 22:26:54+00:00
27473,1940437139591,cus_22460,99.0,2020-01-10 22:24:46+00:00
27474,1940430880903,cus_14285,31.56,2020-01-10 22:15:43+00:00
27475,1940428488839,cus_7469,38.61,2020-01-10 22:12:22+00:00
27476,1940426129543,cus_22457,9.43,2020-01-10 22:09:19+00:00
27477,1940424556679,cus_19047,8.9,2020-01-10 22:07:09+00:00
27478,1940422197383,cus_22455,19.9,2020-01-10 22:04:19+00:00
27479,1940404437127,cus_22454,37.0,2020-01-10 21:42:55+00:00
27480,1940390248583,cus_22453,26.71,2020-01-10 21:22:02+00:00
27481,1940378681479,cus_15036,25.5,2020-01-10 21:07:20+00:00
27482,1940378681479,cus_15036,25.5,2020-01-10 21:08:09+00:00
27483,1940363444359,cus_6872,9.52,2020-01-10 20:49:30+00:00
27484,1940356399239,cus_16864,11.94,2020-01-10 20:39:30+00:00
27485,1940354760839,cus_22449,27.0,2020-01-10 20:37:28+00:00
27486,1940354269319,cus_22448,27.0,2020-01-10 20:36:49+00:00
27487,1940333887623,cus_22447,21.87,2020-01-10 20:09:29+00:00
27488,1940329791623,cus_22446,9.46,2020-01-10 20:04:29+00:00
27489,1940321501319,cus_22445,9.36,2020-01-10 19:54:28+00:00
27490,1940320092295,cus_22444,134.21,2020-01-10 19:52:53+00:00
27491,1940297810055,cus_17148,9.58,2020-01-10 19:29:28+00:00
27492,1940297547911,cus_22442,34.85,2020-01-10 19:29:07+00:00
27493,1940297482375,cus_22441,36.0,2020-01-10 19:29:00+00:00
27494,1940293025927,cus_22440,8.9,2020-01-10 19:24:27+00:00
27495,1940282704007,cus_22439,8.9,2020-01-10 19:14:28+00:00
27496,1940281327751,cus_22438,27.0,2020-01-10 19:12:37+00:00
27497,1940274512007,cus_22437,27.95,2020-01-10 19:04:17+00:00
27498,1940255375495,cus_22436,22.99,2020-01-10 18:56:59+00:00
27499,1940246528135,cus_22435,28.0,2020-01-10 18:45:49+00:00
27500,1940240236679,cus_22434,9.95,2020-01-10 18:37:54+00:00
27501,1940213661831,cus_1281,11.57,2020-01-10 18:27:02+00:00
27502,1940205731975,cus_11086,32.5,2020-01-10 18:17:58+00:00
27503,1940204028039,cus_22431,20.99,2020-01-10 18:15:30+00:00
27504,1940203241607,cus_13999,26.0,2020-01-10 18:14:34+00:00
27505,1940198359175,cus_22429,20.99,2020-01-10 18:08:00+00:00
27506,1940192166023,cus_22428,27.45,2020-01-10 18:00:04+00:00
27507,1940191510663,cus_22427,9.57,2020-01-10 17:59:24+00:00
27508,1940170440839,cus_22426,9.49,2020-01-10 17:34:24+00:00
27509,1940164214919,cus_22425,20.99,2020-01-10 17:29:15+00:00
27510,1940157268103,cus_22424,26.0,2020-01-10 17:24:59+00:00
27511,1940148551815,cus_22423,63.0,2020-01-10 17:20:07+00:00
27512,1940142522503,cus_22422,38.9,2020-01-10 17:17:17+00:00
27513,1940127416455,cus_22421,9.75,2020-01-10 17:09:23+00:00
27514,1940114178183,cus_22420,49.95,2020-01-10 17:02:44+00:00
27515,1940106838151,cus_3425,34.95,2020-01-10 16:59:22+00:00
27516,1940097302663,cus_22418,9.69,2020-01-10 16:54:22+00:00
27517,1940097138823,cus_22417,11.86,2020-01-10 16:54:08+00:00
27518,1940086554759,cus_22416,5.37,2020-01-10 16:49:24+00:00
27519,1940086489223,cus_22415,9.63,2020-01-10 16:49:23+00:00
27520,1940057555079,cus_22414,21.67,2020-01-10 16:34:23+00:00
27521,1940057489543,cus_22413,80.78,2020-01-10 16:34:22+00:00
27522,1940048773255,cus_22412,39.96,2020-01-10 16:29:58+00:00
27523,1940047364231,cus_15730,97.81,2020-01-10 16:29:24+00:00
27524,1940047298695,cus_21695,9.52,2020-01-10 16:29:22+00:00
27525,1940047265927,cus_22409,9.43,2020-01-10 16:29:20+00:00
27526,1940038189191,cus_22408,8.9,2020-01-10 16:24:20+00:00
27527,1940019249287,cus_9875,9.75,2020-01-10 16:14:23+00:00
27528,1940019216519,cus_22406,8.9,2020-01-10 16:14:21+00:00
27529,1940016005255,cus_22405,12.99,2020-01-10 16:12:17+00:00
27530,1940000604295,cus_22404,20.75,2020-01-10 16:04:19+00:00
27531,1939974717575,cus_22403,22.3,2020-01-10 15:50:18+00:00
27532,1939943456903,cus_1031,19.9,2020-01-10 15:32:55+00:00
27533,1939936018567,cus_22401,99.0,2020-01-10 15:28:41+00:00
27534,1939934216327,cus_22400,8.9,2020-01-10 15:27:54+00:00
27535,1939923828871,cus_22399,152.23,2020-01-10 15:22:21+00:00
27536,1939911213191,cus_22398,25.9,2020-01-10 15:15:28+00:00
27537,1939890733191,cus_22397,17.58,2020-01-10 15:04:32+00:00
27538,1939887554695,cus_22396,9.43,2020-01-10 15:02:55+00:00
27539,1939839811719,cus_9783,9.8,2020-01-10 14:32:50+00:00
27540,1939833421959,cus_22394,8.9,2020-01-10 14:27:51+00:00
27541,1939813466247,cus_22393,9.69,2020-01-10 14:12:50+00:00
27542,1939812417671,cus_22392,33.21,2020-01-10 14:11:53+00:00
27543,1939794362503,cus_22391,26.0,2020-01-10 13:58:11+00:00
27544,1939787284615,cus_22390,9.95,2020-01-10 13:53:01+00:00
27545,1939781517447,cus_22389,9.63,2020-01-10 13:47:49+00:00
27546,1939781419143,cus_8934,8.9,2020-01-10 13:47:47+00:00
27547,1939771031687,cus_22387,9.61,2020-01-10 13:32:46+00:00
27548,1939767885959,cus_22386,9.43,2020-01-10 13:27:47+00:00
27549,1939764904071,cus_22385,9.69,2020-01-10 13:22:46+00:00
27550,1939751141511,cus_22384,8.9,2020-01-10 12:59:41+00:00
27551,1939722928263,cus_22383,36.0,2020-01-10 12:11:51+00:00
27552,1939719979143,cus_22382,9.43,2020-01-10 12:07:43+00:00
27553,1939707527303,cus_22381,106.18,2020-01-10 11:46:58+00:00
27554,1939707199623,cus_22380,124.21,2020-01-10 11:46:10+00:00
27555,1939670073479,cus_22379,58.78,2020-01-10 10:45:15+00:00
27556,1939654606983,cus_7767,70.0,2020-01-10 10:17:40+00:00
27557,1939654443143,cus_14395,6.23,2020-01-10 10:17:36+00:00
27558,1939642384519,cus_22376,41.36,2020-01-10 09:57:09+00:00
27559,1939622658183,cus_22375,9.26,2020-01-10 09:20:43+00:00
27560,1939612598407,cus_22374,9.59,2020-01-10 09:00:46+00:00
27561,1939607257223,cus_1060,97.36,2020-01-10 08:49:05+00:00
27562,1939607158919,cus_22372,217.7,2020-01-10 08:48:55+00:00
27563,1939607093383,cus_22371,202.98,2020-01-10 08:48:45+00:00
27564,1939607093383,cus_22371,186.07,2020-01-20 17:16:57+00:00
27565,1939607027847,cus_22370,53.57,2020-01-10 08:48:36+00:00
27566,1939606929543,cus_22369,49.95,2020-01-10 08:48:28+00:00
27567,1939606864007,cus_22368,76.47,2020-01-10 08:48:20+00:00
27568,1939606798471,cus_22367,49.95,2020-01-10 08:48:11+00:00
27569,1939606732935,cus_22366,49.95,2020-01-10 08:48:04+00:00
27570,1939606601863,cus_22365,49.95,2020-01-10 08:47:56+00:00
27571,1939606536327,cus_22364,49.95,2020-01-10 08:47:49+00:00
27572,1939606470791,cus_22363,17.9,2020-01-10 08:47:42+00:00
27573,1939606438023,cus_22362,8.9,2020-01-10 08:47:35+00:00
27574,1939606372487,cus_22361,19.9,2020-01-10 08:47:28+00:00
27575,1939606372487,cus_22361,19.9,2020-01-10 17:12:07+00:00
27576,1939606274183,cus_22360,19.9,2020-01-10 08:47:21+00:00
27577,1939606143111,cus_22359,9.55,2020-01-10 08:47:15+00:00
27578,1939606110343,cus_22358,8.9,2020-01-10 08:47:08+00:00
27579,1939606044807,cus_22357,8.9,2020-01-10 08:47:02+00:00
27580,1939605979271,cus_22356,8.9,2020-01-10 08:46:56+00:00
27581,1939605880967,cus_12702,8.9,2020-01-10 08:46:50+00:00
27582,1939605848199,cus_22354,8.9,2020-01-10 08:46:44+00:00
27583,1939605782663,cus_22353,19.99,2020-01-10 08:46:35+00:00
27584,1939605684359,cus_22352,8.9,2020-01-10 08:46:28+00:00
27585,1939605586055,cus_22351,19.9,2020-01-10 08:46:21+00:00
27586,1939605553287,cus_22350,19.9,2020-01-10 08:46:14+00:00
27587,1939605487751,cus_22349,21.34,2020-01-10 08:46:06+00:00
27588,1939605422215,cus_22348,19.9,2020-01-10 08:46:00+00:00
27589,1939605323911,cus_22347,8.9,2020-01-10 08:45:54+00:00
27590,1939605258375,cus_22346,19.9,2020-01-10 08:45:48+00:00
27591,1939605192839,cus_22345,8.9,2020-01-10 08:45:41+00:00
27592,1939605127303,cus_22344,19.9,2020-01-10 08:45:35+00:00
27593,1939605061767,cus_14701,9.55,2020-01-10 08:45:29+00:00
27594,1939604930695,cus_22342,8.9,2020-01-10 08:45:22+00:00
27595,1939604865159,cus_21136,21.34,2020-01-10 08:45:16+00:00
27596,1939604832391,cus_22340,19.9,2020-01-10 08:45:09+00:00
27597,1939604766855,cus_22339,19.9,2020-01-10 08:45:02+00:00
27598,1939604734087,cus_22338,8.9,2020-01-10 08:44:56+00:00
27599,1939604701319,cus_22337,19.9,2020-01-10 08:44:50+00:00
27600,1939604668551,cus_22336,22.39,2020-01-10 08:44:44+00:00
27601,1939604537479,cus_22335,9.55,2020-01-10 08:44:36+00:00
27602,1939604406407,cus_21823,9.55,2020-01-10 08:44:28+00:00
27603,1939604373639,cus_22333,17.8,2020-01-10 08:44:21+00:00
27604,1939604209799,cus_22332,8.9,2020-01-10 08:44:14+00:00
27605,1939604144263,cus_22331,8.9,2020-01-10 08:44:07+00:00
27606,1939603980423,cus_22330,8.9,2020-01-10 08:44:00+00:00
27607,1939603947655,cus_2807,19.9,2020-01-10 08:43:54+00:00
27608,1939603914887,cus_22328,19.9,2020-01-10 08:43:48+00:00
27609,1939603849351,cus_5528,8.9,2020-01-10 08:43:42+00:00
27610,1939603751047,cus_2665,8.9,2020-01-10 08:43:35+00:00
27611,1939603685511,cus_22325,25.9,2020-01-10 08:43:29+00:00
27612,1939603652743,cus_22324,8.9,2020-01-10 08:43:21+00:00
27613,1939603521671,cus_22323,15.9,2020-01-10 08:43:11+00:00
27614,1939603456135,cus_22322,8.9,2020-01-10 08:43:04+00:00
27615,1939603357831,cus_22321,25.9,2020-01-10 08:42:58+00:00
27616,1939603226759,cus_11348,8.9,2020-01-10 08:42:51+00:00
27617,1939603193991,cus_22318,31.63,2020-01-10 08:42:44+00:00
27618,1939603161223,cus_7048,8.9,2020-01-10 08:42:45+00:00
27619,1939603095687,cus_22317,8.9,2020-01-10 08:42:38+00:00
27620,1939602964615,cus_22316,19.9,2020-01-10 08:42:32+00:00
27621,1939602866311,cus_22315,8.9,2020-01-10 08:42:25+00:00
27622,1939602768007,cus_9830,8.9,2020-01-10 08:42:18+00:00
27623,1939602702471,cus_22313,19.9,2020-01-10 08:42:12+00:00
27624,1939602636935,cus_2853,8.9,2020-01-10 08:42:05+00:00
27625,1939602571399,cus_22311,8.9,2020-01-10 08:41:58+00:00
27626,1939602538631,cus_22310,21.34,2020-01-10 08:41:53+00:00
27627,1939602473095,cus_22309,19.9,2020-01-10 08:41:46+00:00
27628,1939602407559,cus_22308,19.9,2020-01-10 08:41:40+00:00
27629,1939602374791,cus_22307,8.9,2020-01-10 08:41:34+00:00
27630,1939602342023,cus_22306,9.55,2020-01-10 08:41:28+00:00
27631,1939602276487,cus_22305,19.9,2020-01-10 08:41:23+00:00
27632,1939602243719,cus_22304,8.9,2020-01-10 08:41:18+00:00
27633,1939602178183,cus_6343,19.9,2020-01-10 08:41:11+00:00
27634,1939602112647,cus_13426,19.9,2020-01-10 08:41:05+00:00
27635,1939602014343,cus_22301,8.9,2020-01-10 08:40:59+00:00
27636,1939601948807,cus_11030,19.9,2020-01-10 08:40:53+00:00
27637,1939601850503,cus_22299,18.8,2020-01-10 08:40:46+00:00
27638,1939601719431,cus_22298,9.55,2020-01-10 08:40:39+00:00
27639,1939601621127,cus_8669,8.9,2020-01-10 08:40:33+00:00
27640,1939601555591,cus_22296,25.9,2020-01-10 08:40:28+00:00
27641,1939601490055,cus_22295,8.9,2020-01-10 08:40:21+00:00
27642,1939601424519,cus_22294,19.9,2020-01-10 08:40:15+00:00
27643,1939601326215,cus_22293,19.9,2020-01-10 08:40:07+00:00
27644,1939601293447,cus_22292,8.9,2020-01-10 08:40:01+00:00
27645,1939601227911,cus_1603,8.9,2020-01-10 08:39:55+00:00
27646,1939601129607,cus_22290,8.9,2020-01-10 08:39:50+00:00
27647,1939601031303,cus_22289,14.9,2020-01-10 08:39:43+00:00
27648,1939600932999,cus_22288,8.9,2020-01-10 08:39:36+00:00
27649,1939600769159,cus_9607,8.9,2020-01-10 08:39:29+00:00
27650,1939600638087,cus_22286,15.92,2020-01-10 08:39:23+00:00
27651,1939600605319,cus_22285,8.9,2020-01-10 08:39:15+00:00
27652,1939600572551,cus_22284,8.9,2020-01-10 08:39:07+00:00
27653,1939600539783,cus_22283,8.9,2020-01-10 08:39:01+00:00
27654,1939600507015,cus_22282,19.9,2020-01-10 08:38:55+00:00
27655,1939600408711,cus_22281,8.9,2020-01-10 08:38:50+00:00
27656,1939600343175,cus_22280,9.55,2020-01-10 08:38:42+00:00
27657,1939600277639,cus_22279,8.9,2020-01-10 08:38:34+00:00
27658,1939600113799,cus_22278,8.9,2020-01-10 08:38:27+00:00
27659,1939600015495,cus_16902,19.9,2020-01-10 08:38:22+00:00
27660,1939599949959,cus_9094,6.9,2020-01-10 08:38:15+00:00
27661,1939599818887,cus_22275,8.9,2020-01-10 08:38:08+00:00
27662,1939599753351,cus_22015,8.9,2020-01-10 08:38:02+00:00
27663,1939599720583,cus_22273,19.9,2020-01-10 08:37:56+00:00
27664,1939599622279,cus_22272,21.34,2020-01-10 08:37:49+00:00
27665,1939599589511,cus_22271,9.55,2020-01-10 08:37:43+00:00
27666,1939599491207,cus_22270,8.9,2020-01-10 08:37:37+00:00
27667,1939599458439,cus_22269,8.9,2020-01-10 08:37:30+00:00
27668,1939599360135,cus_4632,19.9,2020-01-10 08:37:23+00:00
27669,1939599327367,cus_22267,19.9,2020-01-10 08:37:16+00:00
27670,1939599261831,cus_22266,19.9,2020-01-10 08:37:08+00:00
27671,1939599130759,cus_2805,8.9,2020-01-10 08:36:57+00:00
27672,1939599065223,cus_22264,19.9,2020-01-10 08:36:51+00:00
27673,1939598999687,cus_7730,19.9,2020-01-10 08:36:44+00:00
27674,1939598901383,cus_8049,19.9,2020-01-10 08:36:38+00:00
27675,1939598835847,cus_22261,19.9,2020-01-10 08:36:33+00:00
27676,1939598770311,cus_22260,19.9,2020-01-10 08:36:23+00:00
